date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:27:12	923337/923337	---M--	200	added ('OK')	application/pdf	etag:%22e16c9-56b72024a4eeb%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pdf/LinearProgrammingII-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pdf/LinearProgrammingII-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/)
19:27:13	2099566/2099566	---M--	200	added ('OK')	application/pdf	etag:%2220096e-59c2ef1ca4492%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pdf/UnionFind-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pdf/UnionFind-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/)
19:27:13	51517/51517	---M--	200	added ('OK')	image/jpeg	etag:%22c93d-4c5f1bb990300%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/CLRS.jpg	www.cs.princeton.edu/_wayne/kleinberg-tardos/CLRS.jpg	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/)
19:27:13	77968/77968	---M--	200	added ('OK')	image/jpeg	etag:%2213090-41ec4c5fda3c0%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/dasgupta.jpg	www.cs.princeton.edu/_wayne/kleinberg-tardos/dasgupta.jpg	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/)
19:27:14	20243/20243	---M--	200	added ('OK')	image/jpeg	etag:%224f13-415178d8b7280%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/kozen.jpg	www.cs.princeton.edu/_wayne/kleinberg-tardos/kozen.jpg	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/)
19:27:15	38666/38666	---M--	200	added ('OK')	image/png	etag:%22970a-5641807376d17%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/sedgewick-wayne.png	www.cs.princeton.edu/_wayne/kleinberg-tardos/sedgewick-wayne.png	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/)
19:27:16	9159/9159	---M--	200	added ('OK')	image/jpeg	etag:%2223c7-479ab4375ba40%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/tarjan.jpg	www.cs.princeton.edu/_wayne/kleinberg-tardos/tarjan.jpg	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/)
19:27:18	181760/181760	---M--	200	added ('OK')	image/gif	etag:%222c600-415178d2fe500%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/chvatal.gif	www.cs.princeton.edu/_wayne/kleinberg-tardos/chvatal.gif	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/)
19:27:19	9108/9108	---M--	200	added ('OK')	text/html	etag:%222394-58e09cfdf67bb%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/errata.html	www.cs.princeton.edu/_wayne/kleinberg-tardos/errata.html	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/)
19:27:19	139/139	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2022:27:19%20GMT	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/favicon.ico	www.cs.princeton.edu/_wayne/kleinberg-tardos/favicon.ico	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:20	5359/5359	---M--	200	added ('OK')	text/css	etag:%2214ef-4e777cdc3aaa1%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/kleinberg-tardos.css	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/kleinberg-tardos.css	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:21	41828/41828	---M--	200	added ('OK')	image/jpeg	etag:%22a364-4e76f8728578e%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/kleinberg-tardos.jpg	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/kleinberg-tardos.jpg	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:23	335217/335217	---M--	200	added ('OK')	application/pdf	etag:%2251d71-45e52d1cc50c0%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/01StableMatching.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/01StableMatching.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:25	545597/545597	---M--	200	added ('OK')	application/pdf	etag:%228533d-45e5287e36ac0%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/02AlgorithmAnalysis.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/02AlgorithmAnalysis.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:27	1227764/1227764	---M--	200	added ('OK')	application/pdf	etag:%2212bbf4-45e5289425e80%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/03Graphs.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/03Graphs.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:27	822540/822540	---M--	200	added ('OK')	application/pdf	etag:%22c8d0c-45e528e441b80%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/04MinimumSpanningTrees.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/04MinimumSpanningTrees.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:27	139/139	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2022:27:27%20GMT	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/04HuffmanCodes.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/04HuffmanCodes.59.delayed	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:29	3352206/3352206	---M--	200	added ('OK')	application/pdf	etag:%2233268e-45e528cf46a00%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/04GreedyAlgorithms.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/04GreedyAlgorithms.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:30	820179/820179	---M--	200	added ('OK')	application/pdf	etag:%22c83d3-45e528f383f80%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/05DivideAndConquer.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/05DivideAndConquer.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:32	297474/297474	---M--	200	added ('OK')	application/pdf	etag:%2248a02-45e529589ae00%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/06BellmanFord.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/06BellmanFord.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:32	531351/531351	---M--	200	added ('OK')	application/pdf	etag:%2281b97-491e22dceb300%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/06DynamicProgramming.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/06DynamicProgramming.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:33	3777245/3777245	---M--	200	added ('OK')	application/pdf	etag:%2239a2dd-45e52952e2080%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/05Multiplication.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/05Multiplication.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:33	139/139	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2022:27:33%20GMT	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/07MaximumFlowAppications.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/07MaximumFlowAppications.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:35	291099/291099	---M--	200	added ('OK')	application/pdf	etag:%224711b-45e52969c5680%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/07AssignmentProblem.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/07AssignmentProblem.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:36	839992/839992	---M--	200	added ('OK')	application/pdf	etag:%22cd138-45e529cfd0740%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/07MaximumFlow.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/07MaximumFlow.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:37	666813/666813	---M--	200	added ('OK')	application/pdf	etag:%22a2cbd-45e529dc36480%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/08Intractability.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/08Intractability.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:37	139/139	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2022:27:37%20GMT	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/08NPCompleteness.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/08NPCompleteness.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:39	524401/524401	---M--	200	added ('OK')	application/pdf	etag:%2280071-45e52a6a4f3c0%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/09PSPACE.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/09PSPACE.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:39	1189650/1189650	---M--	200	added ('OK')	application/pdf	etag:%22122712-45e52a60c5d40%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/08PolynomialTimeReductions.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/08PolynomialTimeReductions.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:42	649596/649596	---M--	200	added ('OK')	application/pdf	etag:%229e97c-45e53372f8400%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/10ExtendingTractability.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/10ExtendingTractability.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:42	736411/736411	---M--	200	added ('OK')	application/pdf	etag:%22b3c9b-45e52a9dced40%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/12LocalSearch.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/12LocalSearch.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:43	1344853/1344853	---M--	200	added ('OK')	application/pdf	etag:%22148555-45e52a8e8c940%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/11ApproximationAlgorithms.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/11ApproximationAlgorithms.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:44	339436/339436	---M--	200	added ('OK')	application/pdf	etag:%2252dec-45e52d19e8a00%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/01StableMatching-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/01StableMatching-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:45	942522/942522	---M--	200	added ('OK')	application/pdf	etag:%22e61ba-45e52ab1d5c80%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/13RandomizedAlgorithms.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/13RandomizedAlgorithms.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:45	548192/548192	---M--	200	added ('OK')	application/pdf	etag:%2285d60-45e5287971f80%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/02AlgorithmAnalysis-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/02AlgorithmAnalysis-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:47	1238874/1238874	---M--	200	added ('OK')	application/pdf	etag:%2212e75a-45e52888b4380%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/03Graphs-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/03Graphs-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:49	306786/306786	---M--	200	added ('OK')	application/pdf	etag:%224ae62-45e528d4ff780%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/04Huffman.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/04Huffman.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:49	825072/825072	---M--	200	added ('OK')	application/pdf	etag:%22c96f0-45e528dca0980%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/04MinimumSpanningTrees-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/04MinimumSpanningTrees-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:51	309314/309314	---M--	200	added ('OK')	application/pdf	etag:%224b842-45e528d2230c0%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/04Huffman-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/04Huffman-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:52	823869/823869	---M--	200	added ('OK')	application/pdf	etag:%22c923d-45e528ebe2d80%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/05DivideAndConquer-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/05DivideAndConquer-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:52	3358067/3358067	---M--	200	added ('OK')	application/pdf	etag:%22333d73-45e528b1b6440%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/04GreedyAlgorithms-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/04GreedyAlgorithms-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:54	511178/511178	---M--	200	added ('OK')	application/pdf	etag:%227ccca-491e229eee0c0%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/06DynamicProgramming-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/06DynamicProgramming-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:54	299567/299567	---M--	200	added ('OK')	application/pdf	etag:%224922f-45e52955be740%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/06BellmanFord-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/06BellmanFord-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:54	3782974/3782974	---M--	200	added ('OK')	application/pdf	etag:%2239b93e-45e52931811c0%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/05Multiplication-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/05Multiplication-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:27:58	843616/843616	---M--	200	added ('OK')	application/pdf	etag:%22cdf60-45e5297166880%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/07MaximumFlow-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/07MaximumFlow-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:02	293629/293629	---M--	200	added ('OK')	application/pdf	etag:%2247afd-45e52966e8fc0%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/07AssignmentProblem-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/07AssignmentProblem-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:02	669067/669067	---M--	200	added ('OK')	application/pdf	etag:%22a358b-45e529d67d700%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/08Intractability-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/08Intractability-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:02	4873366/4873366	---M--	200	added ('OK')	application/pdf	etag:%224a5c96-45e5299c50dc0%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/07MaximumFlowApplications-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/07MaximumFlowApplications-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:08	1195559/1195559	---M--	200	added ('OK')	application/pdf	etag:%22123e27-45e52a5648480%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/08PolynomialTimeReductions-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/08PolynomialTimeReductions-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:09	4866730/4866730	---M--	200	added ('OK')	application/pdf	etag:%224a42aa-45e529c82f540%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/07MaximumFlowApplications.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/07MaximumFlowApplications.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:10	526743/526743	---M--	200	added ('OK')	application/pdf	etag:%2280997-45e52a658a880%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/09PSPACE-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/09PSPACE-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:18	654272/654272	---M--	200	added ('OK')	application/pdf	etag:%229fbc0-45e5336d3f680%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/10ExtendingTractability-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/10ExtendingTractability-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:19	6221365/6221365	---M--	200	added ('OK')	application/pdf	etag:%225eee35-45e52a4bcabc0%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/08NPComplete.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/08NPComplete.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:19	1350454/1350454	---M--	200	added ('OK')	application/pdf	etag:%22149b36-45e52a831ae40%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/11ApproximationAlgorithms-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/11ApproximationAlgorithms-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:20	6225851/6225851	---M--	200	added ('OK')	application/pdf	etag:%225effbb-45e52a1386700%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/08NPComplete-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/08NPComplete-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:22	740466/740466	---M--	200	added ('OK')	application/pdf	etag:%22b4c72-45e52a9539900%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/12LocalSearch-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/12LocalSearch-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
19:28:22	948061/948061	---M--	200	added ('OK')	application/pdf	etag:%22e775d-45e52aa940840%22	https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/13RandomizedAlgorithms-2x2.pdf	www.cs.princeton.edu/_wayne/kleinberg-tardos/pearson/13RandomizedAlgorithms-2x2.pdf	(from https://www.cs.princeton.edu/~wayne/kleinberg-tardos/pearson/)
